idx,hypernym_score,negative_score
560,-2.8589470386505127,-4.541425704956055
561,-3.3463358879089355,-4.8845086097717285
562,-3.3463358879089355,-3.9760007858276367
563,-3.3463358879089355,-4.08773946762085
564,-3.3463358879089355,-4.275555610656738
565,-2.4266555309295654,-3.9050424098968506
566,-2.4266555309295654,-3.4990921020507812
567,-2.4266555309295654,-3.805546760559082
568,-2.4266555309295654,-3.857802152633667
569,-2.9379053115844727,-4.008510589599609
570,-2.9379053115844727,-3.7166872024536133
571,-2.9379053115844727,-3.9050424098968506
572,-2.9379053115844727,-4.055793762207031
573,-2.619743585586548,-4.184630393981934
574,-2.619743585586548,-4.871043682098389
575,-2.619743585586548,-4.476736545562744
576,-2.619743585586548,-3.4777016639709473
577,-3.8513505458831787,-3.527704954147339
578,-3.8513505458831787,-4.135350227355957
579,-3.8513505458831787,-4.520707130432129
580,-3.8513505458831787,-3.5701730251312256
581,-3.5472207069396973,-4.324453830718994
582,-3.5472207069396973,-4.871043682098389
583,-3.5472207069396973,-4.764579772949219
584,-3.5472207069396973,-4.103700637817383
585,-4.49263334274292,-5.522923946380615
586,-4.49263334274292,-5.409342288970947
587,-4.49263334274292,-5.293067932128906
588,-4.49263334274292,-5.6136393547058105
589,-4.062676429748535,-5.293067932128906
590,-4.062676429748535,-5.339142322540283
591,-4.062676429748535,-5.30836296081543
592,-4.062676429748535,-5.286832809448242
593,-4.294975280761719,-5.53897762298584
594,-4.294975280761719,-5.194730758666992
595,-4.294975280761719,-5.20228910446167
596,-4.294975280761719,-4.183856964111328
597,-4.327000617980957,-5.165937423706055
598,-4.327000617980957,-4.786564826965332
599,-4.327000617980957,-4.960993766784668
600,-4.327000617980957,-4.673360347747803
601,-4.049243450164795,-4.656299114227295
602,-4.049243450164795,-4.731911659240723
603,-4.049243450164795,-4.91347074508667
604,-4.049243450164795,-5.0647807121276855
605,-3.3351855278015137,-4.737427711486816
606,-3.3351855278015137,-4.395627498626709
607,-3.3351855278015137,-4.098871231079102
608,-3.3351855278015137,-5.178628921508789
609,-3.9957358837127686,-3.888667583465576
610,-3.9957358837127686,-5.250339508056641
611,-3.9957358837127686,-4.362276554107666
612,-3.9957358837127686,-4.746943473815918
613,-2.8224234580993652,-4.150720119476318
614,-2.8224234580993652,-4.083406448364258
615,-2.8224234580993652,-4.500725746154785
616,-2.8224234580993652,-4.149310111999512
617,-2.930593490600586,-4.529797554016113
618,-2.930593490600586,-4.146130561828613
619,-2.930593490600586,-4.246596336364746
620,-2.930593490600586,-4.446208477020264
621,-2.912220001220703,-4.133460521697998
622,-2.912220001220703,-4.697111129760742
623,-2.912220001220703,-4.263864040374756
624,-2.912220001220703,-4.252058029174805
625,-2.9489049911499023,-4.1714768409729
626,-2.9489049911499023,-3.2047104835510254
627,-2.9489049911499023,-3.61452054977417
628,-2.9489049911499023,-4.466117858886719
629,-3.9982547760009766,-5.177457809448242
630,-3.9982547760009766,-4.8485212326049805
631,-3.9982547760009766,-4.385855197906494
632,-3.9982547760009766,-4.564272403717041
633,-3.1963813304901123,-4.210963249206543
634,-3.1963813304901123,-3.5241827964782715
635,-3.1963813304901123,-4.5484771728515625
636,-3.1963813304901123,-4.47537088394165
637,-3.325850248336792,-4.292844772338867
638,-3.325850248336792,-4.384515762329102
639,-3.325850248336792,-4.490197658538818
640,-3.325850248336792,-4.366325855255127
641,-3.3659682273864746,-3.753229856491089
642,-3.3659682273864746,-3.995858907699585
643,-3.3659682273864746,-4.785306930541992
644,-3.3659682273864746,-4.194775581359863
645,-3.0796618461608887,-4.709918975830078
646,-3.0796618461608887,-4.74600887298584
